"","time","hr","phase"
"2157",12782.4693799,72,2
"2158",12791.4693799,68,2
"2159",12792.4693799,68,2
"2160",12797.4693799,67,2
"2161",12802.4693799,68,2
"2162",12807.4693501,68,2
"2163",12812.4693799,68,2
"2164",12817.4693799,69,2
"2165",12822.4693799,69,2
"2166",12827.4693799,68,2
"2167",12832.4693799,68,2
"2168",12837.4693799,68,2
"2169",12842.4693799,69,2
"2170",12847.4693799,69,2
"2171",12852.4693799,70,2
"2172",12857.4693501,71,2
"2173",12862.4693799,71,2
"2174",12867.4693799,72,2
"2175",12872.4693799,71,2
"2176",12878.4693799,70,2
"2177",12884.4693799,69,2
"2178",12889.4693799,69,2
"2179",12895.4693799,69,2
"2180",12900.4693799,70,2
"2181",12905.4693501,71,2
"2182",12910.4693799,71,2
"2183",12915.4693501,71,2
"2184",12920.4693799,71,2
"2185",12925.4693799,70,2
"2186",12930.4693799,69,2
"2187",12935.4693799,68,2
"2188",12940.4693799,68,2
"2189",12945.4693799,69,2
"2190",12952.4693799,70,2
"2191",12956.4693799,70,2
"2192",12961.4693501,70,2
"2193",12966.4693799,70,2
"2194",12974.4693799,70,2
"2195",12976.4693799,70,2
"2196",12982.4693799,70,2
"2197",12987.4693799,70,2
"2198",12995.4693799,70,2
"2199",12997.4693799,70,2
"2200",13003.4693799,71,2
"2201",13008.4693799,71,2
"2202",13014.4693799,67,2
"2203",13019.4693799,68,2
"2204",13023.4693799,68,2
"2205",13028.4693799,68,2
"2206",13034.4693799,70,2
"2207",13040.4693799,71,2
"2208",13045.4693799,70,2
"2209",13053.4693799,71,2
"2210",13055.4693799,70,2
"2211",13060.4693799,69,2
"2212",13065.4693501,68,2
"2213",13070.4693799,69,2
"2214",13075.4693799,70,2
"2215",13082.4693799,71,2
"2216",13085.4693799,71,2
"2217",13090.4693501,69,2
"2218",13095.4693799,70,2
"2219",13104.4693799,72,2
"2220",13105.4693799,73,2
"2221",13110.4693799,73,2
"2222",13115.4693799,73,2
"2223",13121.4693799,72,2
"2224",13130.4693799,72,2
"2225",13131.4693501,72,2
"2226",13136.4693501,71,2
"2227",13143.4693501,70,2
"2228",13146.4693799,70,2
"2229",13151.4693799,71,2
"2230",13156.4693799,71,2
"2231",13162.4693799,74,2
"2232",13167.4693799,73,2
"2233",13172.4693799,69,2
"2234",13177.4693799,71,2
"2235",13182.4693799,71,2
"2236",13187.4693799,73,2
"2237",13193.4693799,70,2
"2238",13197.4693799,70,2
"2239",13202.4693799,71,2
"2240",13207.4693799,71,2
"2241",13212.4693799,71,2
"2242",13217.4693501,70,2
"2243",13222.4693501,71,2
"2244",13231.4693799,68,2
"2245",13232.4693799,68,2
"2246",13237.4693799,70,2
"2247",13242.4693799,75,2
"2248",13248.4693799,75,2
"2249",13253.4693799,73,2
"2250",13258.4693799,73,2
"2251",13267.4693799,71,2
"2252",13268.4693799,71,2
"2253",13274.4693799,72,2
"2254",13279.4693799,72,2
"2255",13284.4693501,73,2
"2256",13289.4693501,73,2
"2257",13294.4693799,75,2
"2258",13300.4693799,74,2
"2259",13305.4693799,74,2
"2260",13310.4693799,77,2
"2261",13315.4693799,77,2
"2262",13322.4693799,77,2
"2263",13325.4693799,74,2
"2264",13330.4693799,73,2
"2265",13335.4693799,73,2
"2266",13340.4693799,73,2
"2267",13345.4693799,73,2
"2268",13352.4693799,74,2
"2269",13355.4693799,71,2
"2270",13360.4693799,69,2
"2271",13365.4693799,71,2
"2272",13373.4693799,72,2
"2273",13375.4693799,71,2
"2274",13380.4693799,72,2
"2275",13386.4693799,74,2
"2276",13391.4693799,74,2
"2277",13397.4693799,75,2
"2278",13402.4693799,74,2
"2279",13408.4693799,75,2
"2280",13413.4693799,74,2
"2281",13422.4693501,74,2
"2282",13424.4693799,73,2
"2283",13429.4693799,71,2
"2284",13434.4693501,72,2
"2285",13439.4693799,72,2
"2286",13444.4693799,72,2
"2287",13449.4693799,73,2
"2288",13454.4693799,72,2
"2289",13459.4693799,73,2
"2290",13465.4693799,76,2
"2291",13470.4693799,75,2
"2292",13475.4693799,74,2
"2293",13480.4693799,75,2
"2294",13486.4693799,75,2
"2295",13493.4693501,75,2
"2296",13496.4693501,75,2
"2297",13501.4693799,71,2
"2298",13506.4693799,73,2
"2299",13511.4693799,73,2
"2300",13516.4693799,75,2
"2301",13521.4693799,74,2
"2302",13526.4693799,75,2
"2303",13534.4693799,76,2
"2304",13536.4693799,78,2
"2305",13545.4693799,77,2
"2306",13550.4693799,74,2
"2307",13551.4693501,73,2
"2308",13556.4693799,72,2
"2309",13561.4693799,72,2
"2310",13566.4693799,72,2
"2311",13571.4693799,73,2
"2312",13576.4693799,75,2
"2313",13582.4693799,75,2
"2314",13587.4693799,75,2
"2315",13592.4693799,74,2
"2316",13597.4693501,74,2
"2317",13602.4693799,74,2
"2318",13608.4693799,74,2
"2319",13613.4693799,74,2
"2320",13619.4693501,74,2
"2321",13624.4693799,74,2
"2322",13632.4693799,74,2
"2323",13634.4693799,74,2
"2324",13639.4693501,74,2
"2325",13644.4693799,75,2
"2326",13649.4693799,75,2
"2327",13654.4693501,75,2
"2328",13659.4693501,75,2
"2329",13664.4693799,75,2
"2330",13669.4693799,75,2
"2331",13674.4693799,76,2
"2332",13679.4693799,76,2
"2333",13684.4693799,76,2
"2334",13689.4693799,75,2
"2335",13694.4693799,75,2
"2336",13699.4693799,76,2
"2337",13706.4693501,76,2
"2338",13709.4693799,76,2
"2339",13714.4693799,75,2
"2340",13719.4693799,74,2
"2341",13725.4693799,74,2
"2342",13731.4693501,77,2
"2343",13736.4693799,77,2
"2344",13741.4693799,76,2
"2345",13747.4693799,75,2
"2346",13753.4693799,75,2
"2347",13758.4693799,75,2
"2348",13763.4693799,77,2
"2349",13770.4693799,77,3
"2350",13773.4693799,77,3
"2351",13778.4693799,75,3
"2352",13783.4693799,75,3
"2353",13788.4693799,75,3
"2354",13793.4693799,76,3
"2355",13798.4693799,76,3
"2356",13803.4693799,77,3
"2357",13808.4693799,76,3
"2358",13813.4693799,76,3
"2359",13818.4693501,77,3
"2360",13823.4693799,77,3
"2361",13828.4693799,77,3
"2362",13833.4693799,77,3
"2363",13838.4693799,77,3
"2364",13843.4693799,77,3
"2365",13848.4693799,77,3
"2366",13853.4693799,77,3
"2367",13858.4693799,77,3
"2368",13864.4693501,77,3
"2369",13869.4693799,77,3
"2370",13874.4693799,78,3
"2371",13879.4693799,78,3
"2372",13884.4693799,78,3
"2373",13889.4693799,78,3
"2374",13895.4693799,77,3
"2375",13900.4693799,74,3
"2376",13905.4693799,76,3
"2377",13910.4693799,74,3
"2378",13915.4693501,75,3
"2379",13920.4693799,74,3
"2380",13925.4693799,75,3
"2381",13930.4693799,76,3
"2382",13935.4693799,75,3
"2383",13940.4693799,76,3
"2384",13945.4693501,76,3
"2385",13950.4693799,76,3
"2386",13956.4693799,77,3
"2387",13962.4693799,77,3
"2388",13967.4693799,77,3
"2389",13973.4693799,76,3
"2390",13978.4693501,77,3
"2391",13984.4693501,77,3
"2392",13988.4693799,79,3
"2393",13993.4693799,78,3
"2394",13998.4693501,78,3
"2395",14003.4693799,77,3
"2396",14009.4693799,75,3
"2397",14013.4693799,75,3
"2398",14019.4693799,77,3
"2399",14024.4693799,77,3
"2400",14030.4693799,77,3
"2401",14035.4693799,77,3
"2402",14040.4693799,78,3
"2403",14045.4693799,77,3
"2404",14051.4693799,77,3
"2405",14056.4693799,75,3
"2406",14061.4693799,76,3
"2407",14070.4693799,76,3
"2408",14071.4693501,77,3
"2409",14076.4693799,77,3
"2410",14081.4693799,77,3
"2411",14086.4693799,77,3
"2412",14092.4693799,77,3
"2413",14097.4693799,77,3
"2414",14102.4693799,77,3
"2415",14107.4693799,78,3
"2416",14112.4693799,77,3
"2417",14117.4693799,77,3
"2418",14122.4693799,78,3
"2419",14127.4693799,79,3
"2420",14134.4693799,78,3
"2421",14137.4693799,77,3
"2422",14142.4693799,80,3
"2423",14147.4693799,77,3
"2424",14152.4693799,76,3
"2425",14158.4693799,77,3
"2426",14163.4693799,77,3
"2427",14168.4693799,77,3
"2428",14174.4693799,77,3
"2429",14179.4693799,77,3
"2430",14184.4693799,78,3
"2431",14189.4693799,78,3
"2432",14252.4693799,101,1
"2433",14259.4693799,98,1
"2434",14260.4693799,98,1
"2435",14265.4693799,97,1
"2436",14270.4693799,90,1
"2437",14275.4693799,88,1
"2438",14283.4693799,78,1
"2439",14285.4693799,77,1
"2440",14290.4693799,76,1
"2441",14295.4693799,77,1
"2442",14300.4693799,76,1
"2443",14305.4693501,76,1
"2444",14310.4693799,76,2
"2445",14315.4693799,75,2
"2446",14323.4693799,71,2
"2447",14326.4693799,72,2
"2448",14332.4693501,71,2
"2449",14341.4693799,71,2
"2450",14343.4693799,71,2
"2451",14347.4693501,71,2
"2452",14352.4693799,76,2
"2453",14357.4693799,72,2
"2454",14362.4693799,72,2
"2455",14368.4693501,72,2
"2456",14374.4693501,73,2
"2457",14378.4693501,73,2
"2458",14386.4693501,74,2
"2459",14389.4693799,74,2
"2460",14394.4693501,74,2
"2461",14399.4693799,71,2
"2462",14404.4693799,70,2
"2463",14409.4693799,73,2
"2464",14414.4693799,72,2
"2465",14419.4693501,73,2
"2466",14424.4693501,77,2
"2467",14431.4693501,77,2
"2468",14434.4693799,77,2
"2469",14439.4693799,76,2
"2470",14444.4693799,76,2
"2471",14449.4693799,77,2
"2472",14454.4693799,77,2
"2473",14459.4693799,77,2
"2474",14464.4693799,77,2
"2475",14469.4693799,77,2
"2476",14474.4693799,76,2
"2477",14479.4693799,79,2
"2478",14484.4693501,80,2
"2479",14493.4693799,75,2
"2480",14494.4693799,75,2
"2481",14499.4693799,74,2
"2482",14504.4693501,74,2
"2483",14509.4693799,74,2
"2484",14514.4693501,74,2
"2485",14519.4693799,76,2
"2486",14524.4693799,75,2
"2487",14529.4693799,75,2
"2488",14534.4693799,77,2
"2489",14540.4693799,76,2
"2490",14545.4693799,76,2
"2491",14553.4693799,77,2
"2492",14555.4693799,77,2
"2493",14560.4693799,74,2
"2494",14565.4693799,74,2
"2495",14570.4693799,74,2
"2496",14575.4693799,74,2
"2497",14580.4693501,74,2
"2498",14585.4693799,77,2
"2499",14590.4693799,77,2
"2500",14595.4693799,77,2
"2501",14603.4693799,77,2
"2502",14605.4693799,77,2
"2503",14610.4693799,74,2
"2504",14615.4693799,76,2
"2505",14620.4693501,76,2
"2506",14625.4693799,77,2
"2507",14630.4693799,77,2
"2508",14639.4693799,77,2
"2509",14640.4693799,77,2
"2510",14645.4693799,76,2
"2511",14650.4693799,77,2
"2512",14655.4693799,77,2
"2513",14660.4693799,77,2
"2514",14666.4693799,77,2
"2515",14671.4693799,77,2
"2516",14676.4693799,77,2
"2517",14681.4693799,77,2
"2518",14687.4693799,77,2
"2519",14692.4693799,75,2
"2520",14697.4693799,76,2
"2521",14702.4693799,77,2
"2522",14707.4693799,77,2
"2523",14712.4693799,77,2
"2524",14717.4693799,77,2
"2525",14722.4693799,77,2
"2526",14728.4693799,77,2
"2527",14732.4693799,76,2
"2528",14738.4693799,75,2
"2529",14744.4693799,75,2
"2530",14749.4693799,76,2
"2531",14754.4693799,76,2
"2532",14759.4693501,78,2
"2533",14764.4693799,78,2
"2534",14769.4693799,77,2
"2535",14777.4693799,78,2
"2536",14779.4693799,79,2
"2537",14785.4693799,75,2
"2538",14791.4693799,75,2
"2539",14796.4693501,76,2
"2540",14801.4693799,78,2
"2541",14807.4693799,78,2
"2542",14812.4693799,78,2
"2543",14818.4693501,78,2
"2544",14822.4693799,77,2
"2545",14828.4693799,77,2
"2546",14832.4693799,77,2
"2547",14837.4693799,77,2
"2548",14847.4693799,77,2
"2549",14848.4693799,77,2
"2550",14853.4693799,77,2
"2551",14858.4693799,77,2
"2552",14863.4693799,77,2
"2553",14869.4693799,77,2
"2554",14874.4693799,77,2
"2555",14879.4693799,77,2
"2556",14885.4693799,77,2
"2557",14892.4693799,79,2
"2558",14895.4693799,78,2
"2559",14900.4693799,77,2
"2560",14905.4693799,77,2
"2561",14910.4693799,77,2
"2562",14915.4693799,77,2
"2563",14920.4693799,77,2
"2564",14925.4693799,77,2
"2565",14934.4693501,77,2
"2566",14936.4693799,77,2
"2567",14941.4693799,77,2
"2568",14946.4693799,77,2
"2569",14951.4693799,77,2
"2570",14956.4693799,76,2
"2571",14961.4693799,75,2
"2572",14966.4693799,76,2
"2573",14971.4693799,77,2
"2574",14976.4693799,77,2
"2575",14981.4693799,77,2
"2576",14986.4693501,77,2
"2577",14991.4693501,78,2
"2578",14996.4693799,78,2
"2579",15002.4693501,78,2
"2580",15006.4693799,78,2
"2581",15012.4693799,77,2
"2582",15017.4693799,77,2
"2583",15022.4693799,77,2
"2584",15027.4693799,77,2
"2585",15032.4693799,77,2
"2586",15037.4693799,77,2
"2587",15042.4693799,77,2
"2588",15047.4693501,79,2
"2589",15052.4693799,79,2
"2590",15057.4693799,78,2
"2591",15062.4693799,77,2
"2592",15067.4693799,76,2
"2593",15073.4693799,76,2
"2594",15078.4693799,77,2
"2595",15083.4693799,77,2
"2596",15088.4693799,77,2
"2597",15093.4693799,77,2
"2598",15098.4693799,78,2
"2599",15103.4693501,79,2
"2600",15108.4693501,79,2
"2601",15113.4693799,79,2
"2602",15118.4693799,78,2
"2603",15123.4693799,79,2
"2604",15128.4693501,79,2
"2605",15135.4693799,79,2
"2606",15138.4693501,77,2
"2607",15143.4693799,77,2
"2608",15149.4693799,77,2
"2609",15210.4693799,102,1
"2610",15215.4693799,102,1
"2611",15222.4693501,78,1
"2612",15228.4693799,78,1
"2613",15233.4693799,73,1
"2614",15235.4693799,72,1
"2615",15241.4693799,70,1
"2616",15246.4693501,71,1
"2617",15251.4693799,70,1
"2618",15256.4693799,71,1
"2619",15261.4693501,72,1
"2620",15267.4693799,72,1
"2621",15274.4693799,72,2
"2622",15276.4693799,72,2
"2623",15285.4693501,75,2
"2624",15287.4693799,80,2
"2625",15291.4693501,81,2
"2626",15296.4693799,76,2
"2627",15301.4693799,72,2
"2628",15306.4693799,74,2
"2629",15311.4693799,74,2
"2630",15316.4693799,74,2
"2631",15321.4693799,74,2
"2632",15326.4693799,73,2
"2633",15331.4693799,73,2
"2634",15336.4693799,73,2
"2635",15343.4693799,74,2
"2636",15347.4693501,73,2
"2637",15354.4693501,72,2
"2638",15356.4693799,72,2
"2639",15361.4693501,71,1
"2640",15366.4693799,71,1
"2641",15372.4693799,71,1
"2642",15377.4693799,73,1
"2643",15382.4693799,73,1
"2644",15388.4693799,74,1
"2645",15393.4693799,74,2
"2646",15402.4693799,75,2
"2647",15403.4693501,75,2
"2648",15408.4693799,78,2
"2649",15413.4693799,73,2
"2650",15418.4693501,73,2
"2651",15423.4693799,73,2
"2652",15428.4693501,73,2
"2653",15437.4693799,76,2
"2654",15440.4693799,79,2
"2655",15443.4693799,78,2
"2656",15448.4693501,74,2
"2657",15453.4693799,73,2
"2658",15459.4693799,73,2
"2659",15464.4693799,73,2
"2660",15473.4693799,75,2
"2661",15474.4693799,76,2
"2662",15481.4693799,76,2
"2663",15486.4693799,76,2
"2664",15495.4693799,78,2
"2665",15499.4693799,78,2
"2666",15501.4693799,78,2
"2667",15510.4693501,79,2
"2668",15512.4693501,76,2
"2669",15517.4693799,77,2
"2670",15522.4693799,75,2
"2671",15527.4693799,75,2
"2672",15532.4693799,74,2
"2673",15538.4693501,75,2
"2674",15543.4693799,76,2
"2675",15548.4693501,77,2
"2676",15557.4693799,76,2
"2677",15559.4693799,74,2
"2678",15566.4693501,75,2
"2679",15568.4693799,76,2
"2680",15573.4693799,76,2
"2681",15579.4693799,80,2
"2682",15583.4693799,81,2
"2683",15589.4693799,78,2
"2684",15594.4693799,79,2
"2685",15599.4693799,78,2
"2686",15604.4693501,76,2
"2687",15609.4693799,75,2
"2688",15618.4693799,71,2
"2689",15619.4693799,71,2
"2690",15624.4693799,72,2
"2691",15629.4693799,74,2
"2692",15634.4693799,74,2
"2693",15640.4693799,76,2
"2694",15644.4693799,77,2
"2695",15649.4693501,78,2
"2696",15657.4693799,79,2
"2697",15659.4693501,80,2
"2698",15720.4693799,74,1
"2699",15729.4693799,76,1
"2700",15735.4693799,81,1
"2701",15736.4693799,81,1
"2702",15741.4693799,81,1
"2703",15746.4693799,83,1
"2704",15751.4693799,80,1
"2705",15756.4693799,80,1
"2706",15761.4693799,80,1
"2707",15771.4693501,80,1
"2708",15773.4693799,77,1
"2709",15781.4693799,79,1
"2710",15783.4693799,80,1
"2711",15794.4693501,70,1
"2712",15796.4693799,70,1
"2713",15800.4693799,70,1
"2714",15806.4693799,71,1
"2715",15841.4693799,78,1
"2716",15846.4693501,77,1
"2717",15851.4693799,77,1
"2718",15856.4693799,73,1
"2719",15865.4693799,75,1
"2720",15866.4693799,77,1
"2721",15871.4693799,77,1
"2722",15876.4693799,76,1
"2723",15885.4693501,73,1
"2724",15887.4693799,72,1
"2725",15894.4693501,77,1
"2726",15897.4693799,77,1
"2727",15902.4693799,76,1
"2728",15908.4693799,73,1
"2729",15912.4693501,77,1
"2730",15917.4693501,74,1
"2731",15922.4693799,73,1
"2732",15927.4693799,73,1
"2733",15932.4693501,72,1
"2734",15937.4693799,75,1
"2735",15942.4693501,77,1
"2736",15947.4693799,76,1
"2737",15952.4693799,77,1
"2738",15957.4693799,77,1
