"","time","hr","phase"
"1962",10202.8431699,62,3
"1963",10207.8431699,62,3
"1964",10214.8431699,64,3
"1965",10220.8431699,63,3
"1966",10225.8431399,62,3
"1967",10229.8431699,62,3
"1968",10232.8431399,62,3
"1969",10241.8431399,63,3
"1970",10244.8431699,62,3
"1971",10248.8431699,62,3
"1972",10256.8431399,61,3
"1973",10257.8431399,61,3
"1974",10264.8431699,61,3
"1975",10271.8431399,63,3
"1976",10272.8431699,63,3
"1977",10279.8431699,63,3
"1978",10285.8431699,65,3
"1979",10290.8431699,64,3
"1980",10295.8431699,64,3
"1981",10300.8431399,63,3
"1982",10306.8431699,64,3
"1983",10307.8431699,64,3
"1984",10316.8431699,63,3
"1985",10319.8431699,64,3
"1986",10323.8431699,64,3
"1987",10328.8431699,65,3
"1988",10336.8431699,63,3
"1989",10338.8431699,63,3
"1990",10346.8431399,64,3
"1991",10347.8431699,64,3
"1992",10356.8431699,62,3
"1993",10358.8431399,63,3
"1994",10366.8431699,64,3
"1995",10367.8431399,64,3
"1996",10375.8431699,64,3
"1997",10380.8431399,65,3
"1998",10386.8431699,65,3
"1999",10390.8431399,65,3
"2000",10393.8431399,65,3
"2001",10399.8431699,65,3
"2002",10404.8431699,64,3
"2003",10411.8431399,64,3
"2004",10414.8431399,65,3
"2005",10420.8431699,65,3
"2006",10423.8431399,65,3
"2007",10429.8431699,65,3
"2008",10432.8431699,64,3
"2009",10439.8431699,64,3
"2010",10446.8431699,63,3
"2011",10448.8431699,63,3
"2012",10453.8431699,63,3
"2013",10458.8431699,64,3
"2014",10462.8431699,64,3
"2015",10468.8431699,64,3
"2016",10476.8431699,63,3
"2017",10480.8431699,64,3
"2018",10485.8431699,64,3
"2019",10488.8431699,65,3
"2020",10495.8431699,65,3
"2021",10500.8431699,64,3
"2022",10502.8431399,64,3
"2023",10511.8431699,63,3
"2024",10516.8431699,64,3
"2025",10521.8431699,64,3
"2026",10524.8431399,64,3
"2027",10527.8431699,65,3
"2028",10536.8431699,63,3
"2029",10541.8431699,63,3
"2030",10542.8431399,64,3
"2031",10551.8431699,62,3
"2032",10555.8431399,62,3
"2033",10561.8431699,64,3
"2034",10566.8431699,64,3
"2035",10571.8431699,64,3
"2036",10572.8431699,64,3
"2037",10581.8431699,63,3
"2038",10585.8431399,64,3
"2039",10590.8431699,64,3
"2040",10596.8431399,64,3
"2041",10598.8431399,64,3
"2042",10602.8431699,64,3
"2043",10607.8431699,64,3
"2044",10613.8431699,65,3
"2045",10621.8431699,63,3
"2046",10626.8431699,63,3
"2047",10628.8431699,64,3
"2048",10636.8431699,64,3
"2049",10637.8431399,64,3
"2050",10642.8431699,64,3
"2051",10651.8431699,63,3
"2052",10652.8431699,63,3
"2053",10658.8431699,63,3
"2054",10663.8431699,63,3
"2055",10668.8431399,61,3
"2056",10672.8431699,61,3
"2057",10680.8431699,59,3
"2058",10686.8431399,59,3
"2059",10687.8431699,59,3
"2060",10692.8431399,61,3
"2061",10697.8431699,62,3
"2062",10705.8431699,63,3
"2063",10708.8431399,62,3
"2064",10714.8431699,62,3
"2065",10720.8431399,61,3
"2066",10726.8431399,62,3
"2067",10727.8431699,62,3
"2068",10734.8431699,62,3
"2069",10739.8431699,63,3
"2070",10746.8431699,64,3
"2071",10747.8431399,64,3
"2072",10752.8431699,63,3
"2073",10759.8431699,63,3
"2074",10764.8431699,62,3
"2075",10767.8431699,62,3
"2076",10775.8431699,60,3
"2077",10777.8431699,61,3
"2078",10782.8431699,64,3
"2079",10791.8431399,61,3
"2080",10795.8431699,61,3
"2081",10799.8431699,60,3
"2082",10805.8431699,62,3
"2083",10807.8431399,62,3
"2084",10813.8431699,61,3
"2085",10821.8431399,62,3
"2086",10822.8431699,62,3
"2087",10831.8431699,62,3
"2088",10832.8431399,62,3
"2089",10837.8431399,62,3
"2090",10843.8431699,63,3
"2091",10847.8431699,63,3
"2092",10856.8431399,63,3
"2093",10861.8431399,62,3
"2094",10863.8431399,62,3
"2095",10868.8431399,63,3
"2096",10876.8431699,64,3
"2097",10878.8431699,63,3
"2098",10883.8431399,64,3
"2099",10891.8431699,62,3
"2100",10895.8431399,62,3
"2101",10899.8431399,62,3
"2102",10902.8431399,62,3
"2103",10907.8431399,63,3
"2104",10915.8431399,64,3
"2105",10917.8431699,64,3
"2106",10922.8431699,65,3
"2107",10931.8431699,61,3
"2108",10936.8431699,62,3
"2109",10937.8431699,62,3
"2110",10946.8431699,60,3
"2111",10947.8431699,60,3
"2112",10956.8431399,63,3
"2113",10958.8431699,63,3
"2114",10966.8431699,64,3
"2115",10971.8431699,63,3
"2116",10974.8431399,63,3
"2117",10979.8431699,63,3
"2118",10986.8431699,63,3
"2119",10987.8431699,63,3
"2120",10993.8431399,63,3
"2121",11001.8431699,62,3
"2122",11006.8431699,62,3
"2123",11007.8431699,63,3
"2124",11016.8431699,64,3
"2125",11021.8431399,64,3
"2126",11022.8431699,64,3
"2127",11027.8431399,64,3
"2128",11032.8431399,64,3
"2129",11041.8431399,62,3
"2130",11046.8431399,63,3
"2131",11047.8431699,63,3
"2132",11056.8431399,63,3
"2133",11058.8431699,64,3
"2134",11064.8431399,64,3
"2135",11067.8431399,63,3
"2136",11076.8431699,62,3
"2137",11078.8431699,62,3
"2138",11085.8431399,61,3
"2139",11090.8431399,63,3
"2140",11096.8431699,63,3
"2141",11097.8431699,62,3
"2142",11103.8431399,61,3
"2143",11111.8431399,60,3
"2144",11114.8431699,61,3
"2145",11117.8431699,61,3
"2146",11126.8431699,62,3
"2147",11130.8431699,62,3
"2148",11133.8431699,62,3
"2149",11140.8431699,62,3
"2150",11142.8431699,63,3
"2151",11148.8431699,63,3
"2152",11156.8431699,62,3
"2153",11157.8431699,62,3
"2154",11164.8431699,62,3
"2155",11171.8431699,63,3
"2156",11176.8431399,62,3
"2157",11179.8431699,62,3
"2158",11184.8431699,62,3
"2159",11188.8431399,62,3
"2160",11193.8431699,63,3
"2161",11198.8431699,62,3
"2162",11205.8431399,60,3
"2163",11208.8431399,60,3
"2164",11216.8431699,60,3
"2165",11218.8431699,60,3
"2166",11226.8431699,61,3
"2167",11231.8431699,60,3
"2168",11233.8431399,61,3
"2169",11241.8431399,61,3
"2170",11242.8431399,61,3
"2171",11251.8431399,61,3
"2172",11255.8431699,61,3
"2173",11261.8431699,60,3
"2174",11266.8431399,60,3
"2175",11269.8431699,60,3
"2176",11272.8431399,61,3
"2177",11278.8431699,62,3
"2178",11286.8431699,62,3
"2179",11291.8431699,62,3
"2180",11292.8431699,62,3
"2181",11301.8431699,63,3
"2182",11302.8431699,63,3
"2183",11308.8431699,61,3
"2184",11315.8431699,61,3
"2185",11321.8431399,61,3
"2186",11324.8431699,61,3
"2187",11331.8431699,61,3
"2188",11333.8431399,61,3
"2189",11337.8431699,61,3
"2190",11344.8431699,61,3
"2191",11347.8431699,61,3
"2192",11353.8431699,61,3
"2193",11360.8431699,62,3
"2194",11366.8431399,60,3
"2195",11368.8431399,60,3
"2196",11375.8431699,62,2
"2197",11380.8431699,62,2
"2198",11383.8431399,62,2
"2199",11391.8431699,62,2
"2200",11396.8431699,62,2
"2201",11397.8431399,62,2
"2202",11406.8431699,63,2
"2203",11409.8431699,63,2
"2204",11416.8431399,61,2
"2205",11420.8431399,61,2
"2206",11422.8431699,62,2
"2207",11427.8431399,66,2
"2208",11432.8431699,73,2
"2209",11441.8431699,83,2
"2210",11444.8431699,88,2
"2211",11451.8431399,95,2
"2212",11452.8431699,94,2
"2213",11461.8431699,80,2
"2214",11466.8431399,77,2
"2215",11467.8431699,76,2
"2216",11476.8431399,69,2
"2217",11478.8431699,69,2
"2218",11483.8431399,65,2
"2219",11491.8431699,61,2
"2220",11494.8431699,60,2
"2221",11498.8431699,60,2
"2222",11506.8431699,57,2
"2223",11511.8431399,56,2
"2224",11516.8431399,57,2
"2225",11517.8431699,57,2
"2226",11526.8431699,59,2
"2227",11531.8431699,59,2
"2228",11532.8431399,59,2
"2229",11539.8431699,61,2
"2230",11546.8431699,62,2
"2231",11547.8431399,62,2
"2232",11552.8431699,62,2
"2233",11561.8431399,59,2
"2234",11564.8431699,59,2
"2235",11571.8431699,58,2
"2236",11574.8431399,58,2
"2237",11577.8431399,59,2
"2238",11582.8431699,61,2
"2239",11591.8431699,59,2
"2240",11595.8431699,59,2
"2241",11601.8431699,60,2
"2242",11604.8431699,59,2
"2243",11611.8431699,59,2
"2244",11616.8431699,59,2
"2245",11617.8431699,59,2
"2246",11623.8431699,59,2
"2247",11631.8431399,59,2
"2248",11632.8431399,59,2
"2249",11637.8431399,60,2
"2250",11646.8431399,58,1
"2251",11647.8431399,58,1
"2252",11652.8431399,57,1
"2253",11658.8431399,57,1
"2254",11662.8431399,58,1
"2255",11667.8431399,64,1
"2256",11676.8431699,79,1
"2257",11681.8431699,80,1
"2258",11682.8431399,79,1
"2259",11687.8431699,75,1
"2260",11696.8431399,65,1
"2261",11700.8431699,62,2
"2262",11706.8431699,60,2
"2263",11707.8431699,61,2
"2264",11716.8431699,58,2
"2265",11721.8431699,57,2
"2266",11724.8431399,57,2
"2267",11731.8431399,59,2
"2268",11732.8431699,59,2
"2269",11739.8431399,60,2
"2270",11745.8431399,59,2
"2271",11748.8431399,60,2
"2272",11752.8431699,62,2
"2273",11757.8431399,61,2
"2274",11766.8431399,57,2
"2275",11770.8431699,57,2
"2276",11775.8431699,58,2
"2277",11781.8431699,58,2
"2278",11784.8431699,58,2
"2279",11790.8431699,58,2
"2280",11793.8431699,59,2
"2281",11799.8431399,59,2
"2282",11806.8431699,59,2
"2283",11808.8431399,58,2
"2284",11815.8431699,61,2
"2285",11820.8431399,61,1
"2286",11822.8431699,62,1
"2287",11827.8431699,60,1
"2288",11836.8431399,56,1
"2289",11839.8431399,56,1
"2290",11844.8431699,59,1
"2291",11849.8431699,60,1
"2292",11852.8431399,61,1
"2293",11861.8431699,71,1
"2294",11862.8431699,71,1
"2295",11871.8431699,64,1
"2296",11874.8431699,64,1
"2297",11880.8431399,62,1
"2298",11886.8431699,61,1
"2299",11888.8431399,61,1
"2300",11896.8431699,60,1
"2301",11897.8431699,61,1
"2302",11905.8431699,71,1
"2303",11907.8431699,72,1
"2304",11912.8431699,76,5
"2305",11921.8431699,88,5
"2306",11926.8431399,91,5
"2307",11928.8431699,88,5
"2308",11936.8431699,76,5
"2309",11941.8431699,72,5
"2310",11945.8431699,69,5
"2311",11951.8431699,67,5
"2312",11956.8431399,66,5
"2313",11957.8431699,65,5
"2314",11963.8431399,63,5
"2315",11971.8431399,60,5
"2316",11976.8431699,60,5
"2317",11977.8431699,60,5
"2318",11982.8431699,60,5
"2319",11988.8431399,63,5
"2320",11996.8431699,60,5
"2321",11999.8431699,59,5
"2322",12006.8431699,58,5
"2323",12007.8431699,58,5
"2324",12012.8431699,60,5
"2325",12020.8431699,59,5
"2326",12022.8431699,60,5
"2327",12029.8431399,62,5
"2328",12034.8431699,61,5
"2329",12038.8431699,63,5
"2330",12045.8431399,61,5
"2331",12047.8431399,62,5
"2332",12056.8431699,68,5
"2333",12061.8431699,71,5
"2334",12063.8431699,72,5
"2335",12071.8431699,67,5
"2336",12076.8431399,68,5
"2337",12079.8431699,67,5
"2338",12086.8431399,67,5
"2339",12087.8431699,67,5
"2340",12096.8431399,64,5
"2341",12100.8431399,65,5
"2342",12103.8431699,65,5
"2343",12111.8431699,68,5
"2344",12116.8431699,64,5
"2345",12120.8431699,65,5
"2346",12122.8431399,66,5
"2347",12129.8431399,61,5
"2348",12136.8431699,59,5
"2349",12141.8431399,59,5
"2350",12142.8431699,59,5
"2351",12151.8431699,59,5
"2352",12153.8431699,59,5
"2353",12158.8431699,59,5
"2354",12164.8431699,60,5
"2355",12170.8431399,59,5
"2356",12176.8431699,59,5
"2357",12177.8431399,59,5
"2358",12184.8431699,59,5
"2359",12187.8431399,59,5
"2360",12196.8431699,64,5
"2361",12201.8431399,65,5
"2362",12203.8431399,65,5
"2363",12211.8431699,61,5
"2364",12216.8431699,61,5
"2365",12221.8431699,60,5
"2366",12226.8431699,59,5
"2367",12227.8431699,59,5
"2368",12236.8431399,61,5
"2369",12239.8431399,61,5
"2370",12242.8431699,62,5
"2371",12248.8431399,64,5
"2372",12252.8431399,64,5
"2373",12261.8431699,71,5
"2374",12263.8431399,71,5
"2375",12267.8431699,69,5
"2376",12276.8431699,64,5
"2377",12281.8431699,65,5
"2378",12284.8431699,65,5
"2379",12289.8431699,67,5
"2380",12293.8431699,67,5
"2381",12297.8431699,68,5
"2382",12302.8431399,66,5
"2383",12310.8431699,62,5
"2384",12316.8431699,61,5
"2385",12317.8431699,61,5
"2386",12322.8431399,63,5
"2387",12331.8431399,67,5
"2388",12332.8431699,67,5
"2389",12341.8431699,64,5
"2390",12342.8431699,64,5
"2391",12351.8431699,62,5
"2392",12356.8431699,60,5
"2393",12361.8431399,58,5
"2394",12366.8431699,57,5
"2395",12368.8431699,58,5
"2396",12373.8431699,59,5
"2397",12381.8431699,63,5
"2398",12382.8431399,64,5
"2399",12387.8431699,66,5
"2400",12394.8431699,64,5
"2401",12401.8431699,61,5
"2402",12406.8431399,60,5
"2403",12408.8431399,61,5
"2404",12416.8431699,59,5
"2405",12418.8431699,59,5
"2406",12456.8431399,58,5
"2407",12457.8431699,58,5
"2408",12462.8431699,64,5
"2409",12467.8431699,67,5
"2410",12476.8431699,91,5
"2411",12477.8431699,90,5
"2412",12486.8431699,70,5
"2413",12491.8431699,61,5
"2414",12496.8431399,59,5
"2415",12501.8431699,57,5
"2416",12506.8431699,55,5
"2417",12510.8431699,55,5
"2418",12515.8431699,56,5
"2419",12517.8431699,57,5
"2420",12526.8431399,54,5
"2421",12531.8431699,54,5
"2422",12532.8431699,54,5
"2423",12541.8431399,53,5
"2424",12546.8431699,52,5
"2425",12547.8431699,52,5
"2426",12552.8431699,54,5
"2427",12561.8431699,62,5
"2428",12564.8431699,61,5
"2429",12570.8431699,58,5
"2430",12576.8431699,56,5
"2431",12577.8431399,56,5
"2432",12586.8431699,59,5
"2433",12591.8431699,59,5
"2434",12592.8431399,59,5
"2435",12600.8431699,57,5
"2436",12606.8431699,57,5
"2437",12608.8431699,57,5
"2438",12613.8431699,57,5
"2439",12619.8431699,54,5
"2440",12626.8431699,53,5
"2441",12628.8431699,53,5
"2442",12633.8431699,54,5
"2443",12637.8431399,54,5
"2444",12645.8431699,61,5
"2445",12647.8431699,60,5
"2446",12656.8431699,54,5
"2447",12661.8431699,54,5
"2448",12666.8431699,54,5
"2449",12668.8431399,54,5
"2450",12672.8431399,55,5
"2451",12681.8431699,56,5
"2452",12684.8431699,55,5
"2453",12690.8431699,55,5
"2454",12694.8431399,55,5
"2455",12697.8431699,56,5
"2456",12702.8431699,61,5
"2457",12711.84184,62,5
"2458",12715.8418701,62,5
"2459",12721.8418701,60,5
"2460",12723.84184,60,5
"2461",12727.8418701,61,5
"2462",12734.8418701,59,5
"2463",12738.8418701,58,5
"2464",12746.8418701,53,5
"2465",12751.8418701,52,5
"2466",12756.8418701,53,5
"2467",12757.8418701,53,5
"2468",12763.8418701,55,5
"2469",12767.8418701,56,5
"2470",12776.8418701,60,5
"2471",12781.8418701,61,5
"2472",12786.8418701,60,5
"2473",12791.84184,59,5
"2474",12792.8418701,59,5
"2475",12800.8418701,58,5
"2476",12806.84184,58,5
"2477",12811.8418701,58,5
"2478",12812.8418701,58,5
"2479",12819.8418701,59,5
"2480",12823.8418701,61,5
"2481",12827.84184,62,5
"2482",12832.8418701,63,5
"2483",12841.8418701,74,5
"2484",12846.84184,68,5
"2485",12851.8418701,65,5
"2486",12853.8418701,65,5
"2487",12858.84184,63,5
"2488",12866.8418701,59,5
"2489",12871.8418701,59,5
"2490",12873.8418701,58,5
"2491",12877.8418701,58,5
"2492",12883.8418701,60,5
"2493",12891.84184,55,5
"2494",12896.8418701,54,5
"2495",12901.8418701,54,5
"2496",12902.8418701,54,5
"2497",12911.8418701,55,5
"2498",12913.8418701,55,5
"2499",12920.84184,57,5
"2500",12926.84184,59,5
"2501",12928.8418701,60,5
"2502",12934.8418701,58,5
"2503",12937.8418701,60,5
"2504",12945.8418701,60,5
"2505",12951.8418701,56,5
"2506",12955.8418701,56,5
"2507",12961.84184,54,5
"2508",12966.8418701,54,5
"2509",12971.8418701,54,5
"2510",12972.84184,54,5
"2511",12977.8418701,55,5
"2512",12985.8418701,62,5
"2513",12988.8418701,63,5
"2514",12992.8418701,62,5
"2515",13001.8418701,57,5
"2516",13004.84184,57,5
"2517",13007.8418701,58,5
"2518",13016.8418701,78,5
"2519",13021.8418701,73,5
"2520",13022.84184,72,5
"2521",13030.8418701,65,5
"2522",13036.8418701,61,5
"2523",13041.8418701,59,5
"2524",13046.8418701,59,5
"2525",13050.8418701,59,5
"2526",13054.8418701,57,5
"2527",13060.84184,56,5
"2528",13065.8418701,56,5
"2529",13068.84184,56,5
"2530",13074.8418701,57,5
"2531",13081.84184,57,5
"2532",13082.84184,57,5
"2533",13087.8418701,59,5
"2534",13094.84184,59,5
"2535",13097.8418701,59,5
"2536",13102.84184,62,5
"2537",13111.84184,56,5
"2538",13116.84184,57,5
"2539",13121.8418701,56,5
"2540",13125.84184,56,5
"2541",13127.8418701,56,5
"2542",13132.8418701,56,5
"2543",13141.8418701,57,5
"2544",13143.8418701,57,5
"2545",13148.84184,57,5
"2546",13152.8418701,58,5
"2547",13161.84184,62,5
"2548",13165.8418701,63,5
"2549",13171.8418701,65,1
"2550",13173.8418701,64,1
"2551",13179.8418701,64,1
"2552",13184.8418701,65,1
"2553",13188.8418701,65,1
"2554",13196.84184,71,1
"2555",13197.8418701,70,1
"2556",13232.84184,67,1
"2557",13241.8418701,62,1
"2558",13243.8418701,62,1
"2559",13247.8418701,66,1
"2560",13256.8418701,79,1
"2561",13261.84184,85,5
"2562",13263.8418701,85,5
"2563",13271.84184,71,5
"2564",13276.84184,63,5
"2565",13281.8418701,61,5
"2566",13286.8418701,59,5
"2567",13287.8418701,59,5
"2568",13293.84184,58,5
"2569",13301.8418701,56,5
"2570",13306.8418701,57,5
"2571",13307.8418701,57,5
"2572",13315.8418701,57,5
"2573",13317.8418701,57,5
"2574",13325.8418701,55,5
"2575",13328.8418701,55,5
"2576",13332.8418701,56,5
"2577",13341.8418701,53,5
"2578",13346.8418701,53,5
"2579",13348.84184,53,5
"2580",13354.8418701,52,5
"2581",13357.8418701,53,5
"2582",13366.8418701,59,5
"2583",13369.8418701,58,5
"2584",13372.8418701,59,5
"2585",13381.8418701,55,5
"2586",13386.8418701,56,5
"2587",13388.8418701,56,5
"2588",13396.8418701,57,5
"2589",13400.84184,57,5
"2590",13406.84184,57,5
"2591",13408.8418701,56,5
"2592",13414.8418701,56,5
"2593",13421.84184,54,5
"2594",13424.8418701,54,5
"2595",13427.84184,54,5
"2596",13436.84184,52,5
"2597",13441.84184,53,5
"2598",13442.84184,53,5
"2599",13448.84184,54,5
"2600",13456.8418701,56,5
"2601",13459.8418701,57,5
"2602",13462.84184,57,5
"2603",13467.8418701,57,5
"2604",13472.8418701,58,5
"2605",13477.8418701,60,5
"2606",13486.84184,68,5
"2607",13491.8418701,66,5
"2608",13494.8418701,66,5
"2609",13497.8418701,65,5
"2610",13506.8418701,59,5
"2611",13511.8418701,57,5
"2612",13516.8418701,57,5
"2613",13520.8418701,56,5
"2614",13522.8418701,56,5
"2615",13527.8418701,62,5
"2616",13533.8418701,72,5
"2617",13539.8418701,73,5
"2618",13546.84184,65,5
"2619",13549.84184,63,5
"2620",13554.84184,61,5
"2621",13561.84184,59,5
"2622",13566.8418701,58,5
"2623",13571.8418701,57,5
"2624",13574.8418701,57,5
"2625",13577.8418701,57,5
"2626",13586.8418701,58,5
"2627",13587.8418701,59,5
"2628",13596.8418701,56,5
"2629",13600.8418701,56,5
"2630",13603.8418701,56,5
"2631",13607.8418701,56,5
"2632",13613.8418701,55,5
"2633",13617.8418701,56,5
"2634",13623.8418701,56,5
"2635",13627.8418701,55,5
"2636",13635.84184,57,5
"2637",13641.8418701,58,5
"2638",13644.8418701,57,5
"2639",13649.8418701,57,5
"2640",13653.8418701,57,5
"2641",13659.8418701,57,5
"2642",13662.84184,56,5
"2643",13671.8418701,53,5
"2644",13674.8418701,53,5
"2645",13677.84184,54,5
"2646",13686.84184,58,5
"2647",13687.8418701,58,5
"2648",13692.84184,60,5
"2649",13701.8418701,58,5
"2650",13704.8418701,58,5
"2651",13708.84184,59,5
"2652",13712.8418701,57,5
"2653",13720.84184,53,5
"2654",13726.8418701,52,5
"2655",13731.84184,53,5
"2656",13732.8418701,54,5
"2657",13741.84184,56,5
"2658",13746.8418701,56,5
"2659",13747.8418701,56,5
"2660",13753.8418701,58,5
"2661",13761.8418701,57,5
"2662",13764.8418701,57,5
"2663",13767.84184,58,5
"2664",13805.8418701,59,5
"2665",13810.8418701,65,5
"2666",13814.84184,67,5
"2667",13821.8418701,76,5
"2668",13824.8418701,78,5
"2669",13827.84184,76,5
"2670",13836.84184,62,5
"2671",13841.8418701,59,5
"2672",13846.8418701,57,5
"2673",13851.8418701,56,5
"2674",13856.84184,56,5
"2675",13857.8418701,55,5
"2676",13862.84184,57,5
"2677",13871.8418701,55,5
"2678",13874.8418701,55,5
"2679",13877.8418701,54,5
"2680",13885.8418701,54,5
"2681",13889.8418701,54,5
"2682",13894.8418701,55,5
"2683",13901.8418701,55,5
"2684",13906.8418701,55,5
"2685",13907.8418701,56,5
"2686",13912.8418701,58,5
"2687",13921.84184,58,5
"2688",13922.84184,58,5
"2689",13929.8418701,62,5
"2690",13936.8418701,60,5
"2691",13941.8418701,59,5
"2692",13946.8418701,59,5
"2693",13950.8418701,59,5
"2694",13952.8418701,60,5
"2695",13957.84184,62,5
"2696",13964.84184,61,5
"2697",13967.8418701,60,5
"2698",13976.8418701,56,5
"2699",13981.84184,56,5
"2700",13985.8418701,57,5
"2701",13987.8418701,57,5
"2702",13992.8418701,58,5
"2703",14000.8418701,61,5
"2704",14006.84184,62,5
"2705",14007.84184,62,5
"2706",14013.8418701,62,5
"2707",14021.8418701,65,5
"2708",14026.84184,65,5
"2709",14027.8418701,66,5
"2710",14036.8418701,66,5
"2711",14038.8418701,66,5
"2712",14042.8418701,67,5
"2713",14047.8418701,68,5
"2714",14056.8418701,73,5
"2715",14057.8418701,73,5
"2716",14066.8418701,76,5
"2717",14071.84184,74,1
"2718",14072.8418701,74,1
"2719",14078.8418701,71,1
"2720",14082.8418701,69,1
"2721",14090.8418701,67,1
"2722",14092.8418701,67,1
"2723",14097.8418701,63,1
"2724",14131.8418701,66,1
"2725",14134.8418701,66,1
"2726",14137.8418701,68,1
"2727",14146.8418701,78,1
"2728",14151.84184,79,1
"2729",14152.8418701,79,1
"2730",14161.8418701,73,1
"2731",14165.8418701,71,1
"2732",14167.8418701,71,1
"2733",14176.8418701,66,1
"2734",14179.8418701,66,1
"2735",14182.8418701,66,1
"2736",14191.8418701,61,1
"2737",14193.8418701,61,1
"2738",14201.8418701,59,1
"2739",14202.8418701,59,1
"2740",14209.84184,61,1
"2741",14212.8418701,61,1
"2742",14221.84184,59,1
"2743",NA,NA,NA
"2744",NA,NA,NA
"2745",NA,NA,NA
"2746",NA,NA,NA
"2747",NA,NA,NA
