grupa_wiekowa;plec;wojewodztwo_pacjenta;wojewodztwo_placowki;znacznik_czasu;procedura_icd9;liczba_procedur;liczba_pacjentow
65+;K;œwiêtokrzyskie;œl¹skie;281;88.721;<5;<5
65+;K;œwiêtokrzyskie;œl¹skie;281;89.502;<5;<5
65+;K;œwiêtokrzyskie;œl¹skie;281;89.522;<5;<5
65+;K;œwiêtokrzyskie;œl¹skie;282;88.721;<5;<5
65+;K;œwiêtokrzyskie;œl¹skie;282;89.522;<5;<5
65+;K;œwiêtokrzyskie;œl¹skie;283;89.522;<5;<5
65+;K;œwiêtokrzyskie;œl¹skie;284;89.522;<5;<5
65+;K;œwiêtokrzyskie;œl¹skie;285;88.721;<5;<5
65+;K;œwiêtokrzyskie;œl¹skie;285;89.522;<5;<5
65+;K;œwiêtokrzyskie;œl¹skie;286;89.522;<5;<5
65+;K;œwiêtokrzyskie;œl¹skie;287;88.721;<5;<5
65+;K;œwiêtokrzyskie;œl¹skie;287;89.522;<5;<5
65+;K;œwiêtokrzyskie;œl¹skie;288;88.721;<5;<5
65+;K;œwiêtokrzyskie;œl¹skie;288;89.502;<5;<5
65+;K;œwiêtokrzyskie;œl¹skie;288;89.522;<5;<5
65+;K;œwiêtokrzyskie;œl¹skie;289;89.501;<5;<5
65+;K;œwiêtokrzyskie;œl¹skie;289;89.522;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;276;36.070;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;276;37.83;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;276;89.501;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;277;37.83;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;277;89.41;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;277;89.501;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;278;36.070;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;278;37.82;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;278;37.83;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;278;89.41;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;279;37.82;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;279;89.501;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;280;36.070;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;280;37.83;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;280;89.41;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;281;36.070;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;281;36.071;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;281;37.83;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;281;89.41;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;281;89.501;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;282;36.070;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;282;89.41;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;283;36.070;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;283;37.83;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;284;36.070;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;284;37.83;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;285;36.070;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;285;36.12;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;285;36.15;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;285;37.83;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;285;89.41;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;286;36.070;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;286;36.071;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;286;37.83;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;286;89.501;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;287;36.070;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;287;37.82;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;287;37.83;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;288;36.070;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;288;89.41;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;289;36.070;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;289;37.82;<5;<5
65+;K;œwiêtokrzyskie;œwiêtokrzyskie;289;89.41;<5;<5
65+;K;œwiêtokrzyskie;zachodniopomorskie;278;88.721;<5;<5
65+;K;œwiêtokrzyskie;zachodniopomorskie;278;89.522;<5;<5
65+;K;œwiêtokrzyskie;zachodniopomorskie;287;89.522;<5;<5
65+;K;œwiêtokrzyskie;;277;88.721;<5;<5
65+;K;œwiêtokrzyskie;;278;88.721;<5;<5
65+;K;œwiêtokrzyskie;;278;89.502;<5;<5
65+;K;œwiêtokrzyskie;;279;89.502;<5;<5
65+;K;œwiêtokrzyskie;;281;88.721;<5;<5
65+;K;œwiêtokrzyskie;;282;88.721;<5;<5
65+;K;œwiêtokrzyskie;;284;88.721;<5;<5
65+;K;œwiêtokrzyskie;;285;88.721;<5;<5
65+;K;œwiêtokrzyskie;;287;88.721;<5;<5
65+;K;œwiêtokrzyskie;;289;88.721;<5;<5
65+;K;warmiñsko-mazurskie;kujawsko-pomorskie;276;88.721;<5;<5
65+;K;warmiñsko-mazurskie;kujawsko-pomorskie;277;88.721;<5;<5
65+;K;warmiñsko-mazurskie;kujawsko-pomorskie;280;89.522;<5;<5
65+;K;warmiñsko-mazurskie;kujawsko-pomorskie;282;89.522;<5;<5
65+;K;warmiñsko-mazurskie;kujawsko-pomorskie;284;89.502;<5;<5
65+;K;warmiñsko-mazurskie;kujawsko-pomorskie;284;89.522;<5;<5
65+;K;warmiñsko-mazurskie;kujawsko-pomorskie;285;88.721;<5;<5
65+;K;warmiñsko-mazurskie;kujawsko-pomorskie;285;89.522;<5;<5
65+;K;warmiñsko-mazurskie;kujawsko-pomorskie;286;89.502;<5;<5
65+;K;warmiñsko-mazurskie;kujawsko-pomorskie;287;89.522;<5;<5
65+;K;warmiñsko-mazurskie;kujawsko-pomorskie;288;89.522;<5;<5
65+;K;warmiñsko-mazurskie;³ódzkie;285;89.43;<5;<5
65+;K;warmiñsko-mazurskie;³ódzkie;285;89.522;<5;<5
65+;K;warmiñsko-mazurskie;mazowieckie;278;88.721;<5;<5
65+;K;warmiñsko-mazurskie;mazowieckie;278;89.501;<5;<5
65+;K;warmiñsko-mazurskie;mazowieckie;278;89.502;<5;<5
65+;K;warmiñsko-mazurskie;mazowieckie;278;89.522;<5;<5
65+;K;warmiñsko-mazurskie;mazowieckie;279;88.721;<5;<5
65+;K;warmiñsko-mazurskie;mazowieckie;280;89.522;<5;<5
65+;K;warmiñsko-mazurskie;mazowieckie;283;89.522;<5;<5
65+;K;warmiñsko-mazurskie;mazowieckie;284;88.721;<5;<5
65+;K;warmiñsko-mazurskie;mazowieckie;284;89.502;<5;<5
65+;K;warmiñsko-mazurskie;mazowieckie;284;89.522;<5;<5
65+;K;warmiñsko-mazurskie;mazowieckie;285;89.502;<5;<5
65+;K;warmiñsko-mazurskie;mazowieckie;285;89.522;<5;<5
65+;K;warmiñsko-mazurskie;mazowieckie;286;88.721;<5;<5
65+;K;warmiñsko-mazurskie;mazowieckie;286;89.522;<5;<5
65+;K;warmiñsko-mazurskie;mazowieckie;287;88.721;<5;<5
65+;K;warmiñsko-mazurskie;mazowieckie;287;89.522;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;276;88.721;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;276;89.522;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;278;36.070;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;278;88.721;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;279;37.83;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;279;89.41;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;279;89.522;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;280;88.721;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;280;89.502;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;280;89.522;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;283;88.721;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;283;89.522;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;284;88.721;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;284;89.41;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;284;89.522;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;285;88.721;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;285;89.522;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;286;88.721;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;286;89.501;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;287;36.071;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;287;88.721;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;287;89.501;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;287;89.522;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;288;88.721;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;288;89.41;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;288;89.522;<5;<5
65+;K;warmiñsko-mazurskie;podlaskie;289;88.721;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;276;88.721;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;277;89.502;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;277;89.522;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;278;37.82;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;278;88.721;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;278;89.522;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;279;88.721;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;279;89.501;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;279;89.502;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;280;89.522;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;281;89.522;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;282;88.721;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;282;89.501;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;282;89.502;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;284;88.721;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;284;89.522;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;285;88.721;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;285;89.522;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;286;88.721;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;286;89.501;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;286;89.502;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;286;89.522;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;287;88.721;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;287;89.502;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;287;89.522;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;288;88.721;<5;<5
65+;K;warmiñsko-mazurskie;pomorskie;289;88.721;<5;<5
65+;K;warmiñsko-mazurskie;œl¹skie;281;89.522;<5;<5
65+;K;warmiñsko-mazurskie;œl¹skie;286;89.522;<5;<5
65+;K;warmiñsko-mazurskie;œl¹skie;288;89.522;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;276;89.501;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;278;37.83;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;278;89.41;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;278;89.43;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;279;89.41;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;279;89.43;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;280;37.83;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;280;89.41;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;280;89.43;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;281;36.070;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;281;36.071;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;281;89.41;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;281;89.501;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;282;36.070;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;282;37.82;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;282;89.41;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;283;36.070;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;283;36.071;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;283;37.82;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;283;37.83;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;283;89.41;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;283;89.43;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;284;36.070;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;284;36.071;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;284;37.82;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;284;37.83;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;284;89.41;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;284;89.43;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;285;36.070;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;285;37.82;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;285;89.41;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;286;36.070;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;286;36.071;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;286;37.83;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;287;37.82;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;287;37.83;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;287;89.43;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;288;36.070;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;288;36.072;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;288;37.82;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;288;89.43;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;289;36.070;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;289;36.071;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;289;37.83;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;289;89.41;<5;<5
65+;K;warmiñsko-mazurskie;warmiñsko-mazurskie;289;89.43;<5;<5
65+;K;warmiñsko-mazurskie;wielkopolskie;285;89.522;<5;<5
65+;K;warmiñsko-mazurskie;zachodniopomorskie;277;89.522;<5;<5
65+;K;warmiñsko-mazurskie;zachodniopomorskie;286;89.522;<5;<5
65+;K;warmiñsko-mazurskie;zachodniopomorskie;287;89.522;<5;<5
65+;K;warmiñsko-mazurskie;zachodniopomorskie;288;89.522;<5;<5
65+;K;warmiñsko-mazurskie;zachodniopomorskie;289;89.522;<5;<5
65+;K;warmiñsko-mazurskie;;276;89.502;<5;<5
65+;K;warmiñsko-mazurskie;;277;88.721;<5;<5
65+;K;warmiñsko-mazurskie;;278;88.721;<5;<5
65+;K;warmiñsko-mazurskie;;280;88.721;<5;<5
65+;K;warmiñsko-mazurskie;;282;88.721;<5;<5
65+;K;warmiñsko-mazurskie;;283;88.721;<5;<5
65+;K;warmiñsko-mazurskie;;285;88.721;<5;<5
65+;K;warmiñsko-mazurskie;;286;88.721;<5;<5
65+;K;warmiñsko-mazurskie;;287;88.721;<5;<5
65+;K;warmiñsko-mazurskie;;288;88.721;<5;<5
65+;K;warmiñsko-mazurskie;;288;89.41;<5;<5
65+;K;warmiñsko-mazurskie;;289;88.721;<5;<5
65+;K;wielkopolskie;dolnoœl¹skie;276;89.522;<5;<5
65+;K;wielkopolskie;dolnoœl¹skie;277;88.721;<5;<5
65+;K;wielkopolskie;dolnoœl¹skie;277;89.522;<5;<5
65+;K;wielkopolskie;dolnoœl¹skie;278;88.721;<5;<5
65+;K;wielkopolskie;dolnoœl¹skie;279;88.721;<5;<5
65+;K;wielkopolskie;dolnoœl¹skie;280;88.721;<5;<5
65+;K;wielkopolskie;dolnoœl¹skie;280;89.522;<5;<5
65+;K;wielkopolskie;dolnoœl¹skie;281;89.522;<5;<5
65+;K;wielkopolskie;dolnoœl¹skie;282;88.721;<5;<5
65+;K;wielkopolskie;dolnoœl¹skie;282;89.522;<5;<5
65+;K;wielkopolskie;dolnoœl¹skie;283;37.83;<5;<5
65+;K;wielkopolskie;dolnoœl¹skie;283;88.721;<5;<5
65+;K;wielkopolskie;dolnoœl¹skie;283;89.522;<5;<5
65+;K;wielkopolskie;dolnoœl¹skie;284;89.501;<5;<5
65+;K;wielkopolskie;dolnoœl¹skie;284;89.502;<5;<5
65+;K;wielkopolskie;dolnoœl¹skie;285;89.502;<5;<5
65+;K;wielkopolskie;dolnoœl¹skie;286;89.502;<5;<5
65+;K;wielkopolskie;dolnoœl¹skie;287;36.12;<5;<5
65+;K;wielkopolskie;dolnoœl¹skie;287;36.15;<5;<5
65+;K;wielkopolskie;dolnoœl¹skie;287;88.721;<5;<5
65+;K;wielkopolskie;dolnoœl¹skie;287;89.502;<5;<5
65+;K;wielkopolskie;dolnoœl¹skie;288;89.502;<5;<5
65+;K;wielkopolskie;kujawsko-pomorskie;276;89.522;<5;<5
65+;K;wielkopolskie;kujawsko-pomorskie;277;88.721;<5;<5
65+;K;wielkopolskie;kujawsko-pomorskie;277;89.522;<5;<5
65+;K;wielkopolskie;kujawsko-pomorskie;279;88.721;<5;<5
65+;K;wielkopolskie;kujawsko-pomorskie;279;89.522;<5;<5
65+;K;wielkopolskie;kujawsko-pomorskie;280;36.070;<5;<5
65+;K;wielkopolskie;kujawsko-pomorskie;280;88.721;<5;<5
65+;K;wielkopolskie;kujawsko-pomorskie;280;89.522;<5;<5
65+;K;wielkopolskie;kujawsko-pomorskie;281;88.721;<5;<5
65+;K;wielkopolskie;kujawsko-pomorskie;281;89.522;<5;<5
65+;K;wielkopolskie;kujawsko-pomorskie;282;88.721;<5;<5
65+;K;wielkopolskie;kujawsko-pomorskie;282;89.502;<5;<5
65+;K;wielkopolskie;kujawsko-pomorskie;282;89.522;<5;<5
65+;K;wielkopolskie;kujawsko-pomorskie;283;89.522;<5;<5
65+;K;wielkopolskie;kujawsko-pomorskie;284;89.522;<5;<5
65+;K;wielkopolskie;kujawsko-pomorskie;285;88.721;<5;<5
65+;K;wielkopolskie;kujawsko-pomorskie;285;89.501;<5;<5
65+;K;wielkopolskie;kujawsko-pomorskie;285;89.522;<5;<5
65+;K;wielkopolskie;kujawsko-pomorskie;287;88.721;<5;<5
65+;K;wielkopolskie;kujawsko-pomorskie;287;89.522;<5;<5
65+;K;wielkopolskie;kujawsko-pomorskie;288;88.721;<5;<5
65+;K;wielkopolskie;³ódzkie;277;36.070;<5;<5
65+;K;wielkopolskie;³ódzkie;277;89.522;<5;<5
65+;K;wielkopolskie;³ódzkie;278;88.721;<5;<5
65+;K;wielkopolskie;³ódzkie;279;36.070;<5;<5
65+;K;wielkopolskie;³ódzkie;279;88.721;<5;<5
65+;K;wielkopolskie;³ódzkie;279;89.502;<5;<5
65+;K;wielkopolskie;³ódzkie;280;37.83;<5;<5
65+;K;wielkopolskie;³ódzkie;280;88.721;<5;<5
65+;K;wielkopolskie;³ódzkie;281;88.721;<5;<5
65+;K;wielkopolskie;³ódzkie;281;89.501;<5;<5
65+;K;wielkopolskie;³ódzkie;282;37.83;<5;<5
65+;K;wielkopolskie;³ódzkie;282;88.721;<5;<5
65+;K;wielkopolskie;³ódzkie;282;89.522;<5;<5
65+;K;wielkopolskie;³ódzkie;283;36.071;<5;<5
65+;K;wielkopolskie;³ódzkie;284;88.721;<5;<5
65+;K;wielkopolskie;³ódzkie;284;89.522;<5;<5
65+;K;wielkopolskie;³ódzkie;285;36.070;<5;<5
65+;K;wielkopolskie;³ódzkie;285;89.522;<5;<5
65+;K;wielkopolskie;³ódzkie;286;36.070;<5;<5
65+;K;wielkopolskie;³ódzkie;286;36.074;<5;<5
65+;K;wielkopolskie;³ódzkie;286;88.721;<5;<5
65+;K;wielkopolskie;³ódzkie;287;88.721;<5;<5
65+;K;wielkopolskie;³ódzkie;287;89.522;<5;<5
65+;K;wielkopolskie;³ódzkie;288;88.721;<5;<5
65+;K;wielkopolskie;³ódzkie;288;89.502;<5;<5
65+;K;wielkopolskie;³ódzkie;289;88.721;<5;<5
65+;K;wielkopolskie;³ódzkie;289;89.522;<5;<5
65+;K;wielkopolskie;lubelskie;277;89.522;<5;<5
65+;K;wielkopolskie;lubuskie;278;88.721;<5;<5
65+;K;wielkopolskie;lubuskie;278;89.502;<5;<5
65+;K;wielkopolskie;lubuskie;278;89.522;<5;<5
65+;K;wielkopolskie;lubuskie;279;89.522;<5;<5
65+;K;wielkopolskie;lubuskie;280;88.721;<5;<5
65+;K;wielkopolskie;lubuskie;280;89.522;<5;<5
65+;K;wielkopolskie;lubuskie;282;88.721;<5;<5
65+;K;wielkopolskie;lubuskie;282;89.522;<5;<5
65+;K;wielkopolskie;lubuskie;283;88.721;<5;<5
65+;K;wielkopolskie;lubuskie;283;89.522;<5;<5
65+;K;wielkopolskie;lubuskie;284;88.721;<5;<5
65+;K;wielkopolskie;lubuskie;284;89.522;<5;<5
65+;K;wielkopolskie;lubuskie;285;89.501;<5;<5
65+;K;wielkopolskie;lubuskie;285;89.502;<5;<5
65+;K;wielkopolskie;lubuskie;285;89.522;<5;<5
65+;K;wielkopolskie;lubuskie;286;88.721;<5;<5
65+;K;wielkopolskie;lubuskie;286;89.522;<5;<5
65+;K;wielkopolskie;lubuskie;287;88.721;<5;<5
65+;K;wielkopolskie;lubuskie;287;89.522;<5;<5
65+;K;wielkopolskie;lubuskie;288;88.721;<5;<5
65+;K;wielkopolskie;lubuskie;288;89.522;<5;<5
65+;K;wielkopolskie;lubuskie;289;88.721;<5;<5
65+;K;wielkopolskie;lubuskie;289;89.522;<5;<5
65+;K;wielkopolskie;ma³opolskie;283;88.721;<5;<5
65+;K;wielkopolskie;ma³opolskie;283;89.522;<5;<5
65+;K;wielkopolskie;ma³opolskie;284;89.522;<5;<5
65+;K;wielkopolskie;mazowieckie;280;89.522;<5;<5
65+;K;wielkopolskie;mazowieckie;285;88.721;<5;<5
65+;K;wielkopolskie;mazowieckie;286;36.070;<5;<5
65+;K;wielkopolskie;mazowieckie;287;88.721;<5;<5
65+;K;wielkopolskie;mazowieckie;288;89.522;<5;<5
65+;K;wielkopolskie;mazowieckie;289;88.721;<5;<5
65+;K;wielkopolskie;mazowieckie;289;89.522;<5;<5
65+;K;wielkopolskie;opolskie;278;88.721;<5;<5
65+;K;wielkopolskie;opolskie;278;89.522;<5;<5
65+;K;wielkopolskie;opolskie;281;89.522;<5;<5
65+;K;wielkopolskie;podlaskie;286;89.522;<5;<5
65+;K;wielkopolskie;pomorskie;279;89.522;<5;<5
65+;K;wielkopolskie;pomorskie;280;89.522;<5;<5
65+;K;wielkopolskie;pomorskie;281;89.522;<5;<5
65+;K;wielkopolskie;pomorskie;284;37.83;<5;<5
65+;K;wielkopolskie;pomorskie;285;89.522;<5;<5
65+;K;wielkopolskie;pomorskie;286;89.522;<5;<5
65+;K;wielkopolskie;pomorskie;287;88.721;<5;<5
65+;K;wielkopolskie;œl¹skie;277;88.721;<5;<5
65+;K;wielkopolskie;œl¹skie;277;89.522;<5;<5
65+;K;wielkopolskie;œl¹skie;278;88.721;<5;<5
65+;K;wielkopolskie;œl¹skie;280;88.721;<5;<5
65+;K;wielkopolskie;œl¹skie;280;89.522;<5;<5
65+;K;wielkopolskie;œl¹skie;281;88.721;<5;<5
65+;K;wielkopolskie;œl¹skie;281;89.522;<5;<5
65+;K;wielkopolskie;œl¹skie;282;88.721;<5;<5
65+;K;wielkopolskie;œl¹skie;282;89.522;<5;<5
65+;K;wielkopolskie;œl¹skie;283;88.721;<5;<5
65+;K;wielkopolskie;œl¹skie;284;89.522;<5;<5
65+;K;wielkopolskie;œl¹skie;286;89.522;<5;<5
65+;K;wielkopolskie;œl¹skie;287;89.522;<5;<5
65+;K;wielkopolskie;œl¹skie;288;36.070;<5;<5
65+;K;wielkopolskie;œl¹skie;288;88.721;<5;<5
65+;K;wielkopolskie;œl¹skie;288;89.522;<5;<5
65+;K;wielkopolskie;œl¹skie;289;36.070;<5;<5
65+;K;wielkopolskie;œl¹skie;289;37.83;<5;<5
65+;K;wielkopolskie;œl¹skie;289;88.721;<5;<5
65+;K;wielkopolskie;œl¹skie;289;89.522;<5;<5
65+;K;wielkopolskie;warmiñsko-mazurskie;277;89.522;<5;<5
65+;K;wielkopolskie;warmiñsko-mazurskie;287;89.522;<5;<5
65+;K;wielkopolskie;warmiñsko-mazurskie;288;88.721;<5;<5
65+;K;wielkopolskie;warmiñsko-mazurskie;288;89.522;<5;<5
65+;K;wielkopolskie;wielkopolskie;276;37.83;<5;<5
65+;K;wielkopolskie;wielkopolskie;276;89.41;<5;<5
65+;K;wielkopolskie;wielkopolskie;276;89.501;<5;<5
65+;K;wielkopolskie;wielkopolskie;277;36.071;<5;<5
65+;K;wielkopolskie;wielkopolskie;277;37.83;<5;<5
65+;K;wielkopolskie;wielkopolskie;277;89.41;<5;<5
65+;K;wielkopolskie;wielkopolskie;277;89.501;<5;<5
65+;K;wielkopolskie;wielkopolskie;279;36.070;<5;<5
65+;K;wielkopolskie;wielkopolskie;279;36.12;<5;<5
65+;K;wielkopolskie;wielkopolskie;280;36.04;<5;<5
65+;K;wielkopolskie;wielkopolskie;280;36.071;<5;<5
65+;K;wielkopolskie;wielkopolskie;280;36.072;<5;<5
65+;K;wielkopolskie;wielkopolskie;280;37.83;<5;<5
65+;K;wielkopolskie;wielkopolskie;280;89.41;<5;<5
65+;K;wielkopolskie;wielkopolskie;281;36.071;<5;<5
65+;K;wielkopolskie;wielkopolskie;281;37.82;<5;<5
65+;K;wielkopolskie;wielkopolskie;281;89.41;<5;<5
65+;K;wielkopolskie;wielkopolskie;282;36.070;<5;<5
65+;K;wielkopolskie;wielkopolskie;282;36.071;<5;<5
65+;K;wielkopolskie;wielkopolskie;282;36.072;<5;<5
65+;K;wielkopolskie;wielkopolskie;282;89.41;<5;<5
65+;K;wielkopolskie;wielkopolskie;282;89.501;<5;<5
